30 3.8e-05
40 0.000107
50 0.00019
60 0.000324
70 0.000345
80 0.000792
90 0.00072
100 0.000988
110 0.000999
120 0.00254
130 0.001607
140 0.002712
150 0.003257
160 0.002988
170 0.003878
180 0.008572
190 0.005051
200 0.005596
210 0.006738
220 0.007693
230 0.008029
240 0.008812
250 0.010375
260 0.016687
270 0.012893
280 0.018778
290 0.016132
300 0.017416
310 0.019086
320 0.034961
330 0.025271
340 0.028564
350 0.031602
360 0.038436
370 0.05151
380 0.047024
390 0.043686
400 0.047973
410 0.058564
420 0.058204
430 0.060688
440 0.061999
450 0.066793
460 0.071981
470 0.078177
480 0.075886
490 0.080827
500 0.088671
