1 4e-06
2 6e-06
3 4e-06
4 6e-06
5 5e-06
6 6e-06
7 4e-06
8 5e-06
9 5e-06
10 1.1e-05
11 7e-06
12 1.3e-05
1 2e-06
2 3e-06
3 4e-06
4 5e-06
5 4e-06
6 4e-06
7 5e-06
8 5e-06
9 5e-06
10 7e-06
11 1.1e-05
